D2010235002200001000000000000872720208201001160720105808                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000001952500208201001160720105809                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000001039600208201001160720105810                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000015832630208201001160720105811                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000001353520208201001160720105812                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000004579750208201001160720105813                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000000142460208201001160720105814                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000000264890208201001160720105815                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000000258460208201001160720105816                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000000722550208201001160720105817                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000000258460208201001160720105818                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000000286080208201001160720105819                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000000176460208201001160720105821                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000001167400208201001160720105822                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000005437500208201001200720105897                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    2007201102082010                                                                                                                                                                          
D2010235002200001000000000009009000208201001200720105898                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    2007201102082010                                                                                                                                                                          
D2010235002200001000000000042052030208201001200720105899                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    2007201102082010                                                                                                                                                                          
D2010235002200001000000000004735500208201001210720105961                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    2107201102082010                                                                                                                                                                          
D2010235002200001000000000025056660208201001210720105962                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    2107201102082010                                                                                                                                                                          
D2010235002200001000000000050319500208201001210720105963                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    2107201102082010                                                                                                                                                                          
D2010235002200001000000000003339502105201001080420103835                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    0804201121052010                                                                                                                                                                          
D2010235002200001000000000004841502105201001080420103836                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    0804201121052010                                                                                                                                                                          
D2010235002200001000000000047106712105201001080420103837                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    0804201121052010                                                                                                                                                                          
D2010235002200001000000000023504062105201001080420103838                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    0804201121052010                                                                                                                                                                          
D2010235002200001000000000079991802105201001090420103865                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    0904201121052010                                                                                                                                                                          
D2010235002200001000000000028902502105201001090420103866                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    0904201121052010                                                                                                                                                                          
D2010235002200001000000000053456682105201001090420103867                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    0904201121052010                                                                                                                                                                          
D2010235002200001000000000055586502105201001090420103869                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    0904201121052010                                                                                                                                                                          
D2010235002200001000000000009694502105201001120420103925                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1204201121052010                                                                                                                                                                          
D2010235002200001000000000036962482105201001120420103927                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1204201121052010                                                                                                                                                                          
D2010235002200001000000000007900002105201001120420103928                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1204201121052010                                                                                                                                                                          
D2010235002200001000000000056150902105201001120420103929                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1204201121052010                                                                                                                                                                          
D2010235002200001000000000003072502105201001130420103932                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1304201121052010                                                                                                                                                                          
D2010235002200001000000000015231522105201001130420103933                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1304201121052010                                                                                                                                                                          
D2010235002200001000000000050853452105201001130420103950                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1304201121052010                                                                                                                                                                          
D2010235002200001000000000007673002105201001130420103951                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1304201121052010                                                                                                                                                                          
D2010235002200001000000000034002502105201001140420104091                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1404201121052010                                                                                                                                                                          
D2010235002200001000000000004422502105201001140420104101                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1404201121052010                                                                                                                                                                          
D2010235002200001000000000011817502105201001140420104127                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1404201121052010                                                                                                                                                                          
D2010235002200001000000000000806002105201001140420104128                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1404201121052010                                                                                                                                                                          
D2010235002200001000000000051470682105201001140420104129                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1404201121052010                                                                                                                                                                          
D2010235002200001000000000044524522105201001160420104203                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1604201121052010                                                                                                                                                                          
D2010235002200001000000000010400502105201001160420104204                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1604201121052010                                                                                                                                                                          
D2010235002200001000000000043601202105201001160420104205                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1604201121052010                                                                                                                                                                          
D2010235002200001000000000005945002105201001160420104257                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1604201121052010                                                                                                                                                                          
D2010235002200001000000000007343502105201001190420104299                FORNECIMENTO DE MEDICAMENTOS  BASICOS.                                                                                  1        1    1904201121052010                                                                                                                                                                          
