032015285012700009041600028012015201500010000863000000001200000252996400015700017                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280120153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850001030099         
032015285002000033041000027012015201500010000863000000016465150252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270120153190130100000000000001          00000000000000000000000000000000000000000000000000000000000020152850001000099         
032015285009800009038700028012015201500010000863000000090153330252996400015700019                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280120153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850001030099         
032015285013300019041600028012015201500010000863000000089638940252996400015700019                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280120153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850001030099         
032015285008800004038000002022015201500010001029000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004020220153390301611561010800003          00000000000000000000000000000000000000000000000000000000000020152850001900099         
032015285008800006038000002022015201500010001029000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004020220153390302811561050600003          00000000000000000000000000000000000000000000000000000000000020152850001900099         
032015285012700067041600003112015201500010002781000000003000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004031120153390302811561050600003          00000000000000000000000000000000000000000000000000000000000020152850004970099         
032015285012700060041600025092015201500010018733000000006540280252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004250920153390470400000000000001          00000000000000000000000000000000000000000000000000000000000020152850014200099         
032015285012700063041600025092015201500010018733000000073089970252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004250920153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850014200099         
032015285002000436041000027102015201500010021269000000020743210252996400015700020                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004271020153190130100000000000001          00000000000000000000000000000000000000000000000000000000000020152850016130099         
032015285002100253041000016072015201500010001454000000002000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004160720153390393300000000000003          00000000000000000000000000000000000000000000000000000000000020152850002230099         
032015285013300109041600027102015201500010021269000000007171480252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004271020153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850016190099         
032015285008800023038000024022015201500010001029000000000500000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004240220153390303311561011600003          00000000000000000000000000000000000000000000000000000000000020152850001900099         
032015285014000019041600025092015201500010018733000000003795610252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004250920153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850014200099         
032015285013300037041100024022015201500010002431000000001500000252996400015700017                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004240220153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850003410099         
032015285012700017041600024022015201500010002431000000003446060252996400015700016                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004240220153390470400000000000001          00000000000000000000000000000000000000000000000000000000000020152850003410099         
032015285002000074041000024022015201500010002431000000016180720252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004240220153190130100000000000001          00000000000000000000000000000000000000000000000000000000000020152850003380099         
032015285002100065036200004022015201500010001185000000003000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004040220153390305111561012900003          00000000000000000000000000000000000000000000000000000000000020152850002050099         
032015285002100072041000006022015201500010001454000000005000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004060220153390470600000000000003          00000000000000000000000000000000000000000000000000000000000020152850002230099         
032015285002000298041600028072015201500010014501000000000508940252996400015700020                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280720153190130100000000000001          00000000000000000000000000000000000000000000000000000000000020152850011920099         
032015285013300110041600027102015201500010021269000000007171480252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004271020153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850016190099         
032015285014000006041600024022015201500010002431000000003749080252996400015700019                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004240220153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850003410099         
032015285002100227036600001062015201500010010323000000002000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004010620153390392000000000000003          00000000000000000000000000000000000000000000000000000000000020152850009000099         
032015285002100125039400024032015201500010003851000000003000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004240320153390301311561010700003          00000000000000000000000000000000000000000000000000000000000020152850005250099         
032015285010400029047000012032015201500010003521000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004120320153390302611561050100003          00000000000000000000000000000000000000000000000000000000000020152850004390099         
032015285008800003038000002022015201500010001029000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004020220153390301511561070100003          00000000000000000000000000000000000000000000000000000000000020152850001900099         
032015285010400028047000012032015201500010003521000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004120320153390302711561050200003          00000000000000000000000000000000000000000000000000000000000020152850004390099         
032015285002100210036300025052015201500010000963000000001000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004250520153390390700000000000003          00000000000000000000000000000000000000000000000000000000000020152850008610099         
032015285012700034041600010042015201500010002781000000004000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004100420153390396600000000000003          00000000000000000000000000000000000000000000000000000000000020152850004970099         
032015285002100158039600010042015201500010002026000000000800000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004100420153390304511561070200003          00000000000000000000000000000000000000000000000000000000000020152850006260099         
032015285009800044038700027032015201500010004611000000006900000252996400015700017                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270320153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850005720099         
032015285012700035041600028042015201500010007184000000093669150252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280420153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850007190099         
032015285012700037041600028042015201500010007184000000003495000252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280420153390470400000000000001          00000000000000000000000000000000000000000000000000000000000020152850007190099         
032015285002100074041000006022015201500010001454000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004060220153390393400000000000003          00000000000000000000000000000000000000000000000000000000000020152850002230099         
032015285009600011038700006022015201500010000980000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004060220153390302811561050600003          00000000000000000000000000000000000000000000000000000000000020152850002420099         
032015285009800133038700027102015201500010021269000000008900000252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004271020153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850016190099         
032015285012700066041600027102015201500010021269000000076563530252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004271020153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850016190099         
032015285012700046041600029062015201500010002781000000004000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004290620153390302011561010900003          00000000000000000000000000000000000000000000000000000000000020152850004970099         
032015285014000015041600028072015201500010014501000000003861720252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280720153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850011930099         
032015285003600188041100029062015201500010011899000000001000000252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004290620153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850010520099         
032015285012700026041600027032015201500010004611000000002630720252996400015700016                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270320153390470400000000000001          00000000000000000000000000000000000000000000000000000000000020152850005720099         
032015285013300108041600027102015201500010021269000000007345450252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004271020153390470400000000000001          00000000000000000000000000000000000000000000000000000000000020152850016190099         
032015285003600215041100027102015201500010021269000000004240000252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004271020153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850016190099         
032015285009800134038700027102015201500010021269000000085826670252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004271020153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850016190099         
032015285009800107038700027082015201500010016626000000087400000252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270820153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850013100099         
032015285013300086041600028072015201500010014501000000124516930252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280720153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850011930099         
032015285002000315041000028072015201500010014501000000021712280252996400015700020                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280720153190130100000000000001          00000000000000000000000000000000000000000000000000000000000020152850011900099         
032015285012100466041000025092015201500010015106000000005099710252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004250920153390910800000000000001          00000000000000000000000000000000000000000000000000000000000020152850012460005         
032015285014000018041600025092015201500010018733000000003795610252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004250920153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850014200099         
032015285002000482041100024112015201500010021269000000000015950252996400015700020                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004241120153190130700000000000001          00000000000000000000000000000000000000000000000000000000000020152850016190099         
032015285013300038041600024022015201500010002431000000006497410252996400015700019                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004240220153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850003410099         
032015285012700016041600024022015201500010002431000000019774930252996400015700017                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004240220153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850003410099         
032015285009600008038700006022015201500010000980000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004060220153390301311561010700003          00000000000000000000000000000000000000000000000000000000000020152850002420099         
032015285002000434041100023102015201500010018733000000000031910252996400015700020                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004231020153190130700000000000001          00000000000000000000000000000000000000000000000000000000000020152850014200099         
032015285013300091041600027082015201500010016626000000003695390252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270820153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850013100099         
032015285002100131039400024032015201500010003851000000007000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004240320153390301511561070100003          00000000000000000000000000000000000000000000000000000000000020152850005250099         
032015285002100163039300010042015201500010001878000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004100420153390392000000000000003          00000000000000000000000000000000000000000000000000000000000020152850006230099         
032015285002100161039300010042015201500010001878000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004100420153390304511561070200003          00000000000000000000000000000000000000000000000000000000000020152850006230099         
032015285013300058041600028042015201500010007184000000006587410252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280420153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850007190099         
032015285002100145039800030032015201500010000391000000002000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004300320153390301511561070100003          00000000000000000000000000000000000000000000000000000000000020152850005770099         
032015285002100073041000006022015201500010001454000000005000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004060220153390303211561011500003          00000000000000000000000000000000000000000000000000000000000020152850002230099         
032015285011200020038200010022015201500010000832000000003000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004100220153390301311561010700003          00000000000000000000000000000000000000000000000000000000000020152850002470099         
032015285009800075038700026052015201500010009922000000001912450252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260520153390470400000000000001          00000000000000000000000000000000000000000000000000000000000020152850008770099         
032015285012700033041600010042015201500010002781000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004100420153390393300000000000003          00000000000000000000000000000000000000000000000000000000000020152850004970099         
032015285002100169036500024042015201500010000978000000007900000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004240420153390391800000000000003          00000000000000000000000000000000000000000000000000000000000020152850007100099         
032015285002100204041000019052015201500010001454000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004190520153390303411561011700003          00000000000000000000000000000000000000000000000000000000000020152850002230099         
032015285002000379041000025092015201500010018733000000021662420252996400015700020                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004250920153190130100000000000001          00000000000000000000000000000000000000000000000000000000000020152850014180099         
032015285013300099041100025092015201500010018733000000007500000252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004250920153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850014200099         
